name,aquifertype,label,latitude,longitude,datasource,status,welltagno,emsid,uniqueID,URLAQRTReport,CMSLiteURL,elevation,FID,summary,obswellcode,GlobalID_2,CreationDate,Creator,EditDate,Editor,x,y,wkid
OBS WELL 344 - Cache Creek (Jackson Park Valleyview Drive),,OBS Well 344,50.817502,-121.327998,MANUAL,ACTIVE,38901,E242264,344,http://aqrt.nrs.gov.bc.ca/Report/Show/2248/OW344.GroundwaterChart.pdf,,,11,"Observation Well 344 was established in 2000. It is located in surficial aquifer 133,  a  IC  aquifer at Cache Creek. It was established to monitor water levels in developed aquifers.  ",344,83bf4e94-4f12-4011-a1e1-d44cf03ae24d,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13506170.956327315,6589075.207536252,102100
OBS WELL 381 - Canoe Creek Shallow (Salmon Arm - Grindrod Hwy 97b),,OBS Well 381,50.652652,-119.201904,MANUAL,ACTIVE,90213,E267966,381,http://aqrt.nrs.gov.bc.ca/Report/Show/2306/OW381.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=94BD5D2355F74DC9AA24C4718A37C0BA,,12,"Observation Well 381 Shallow was included in the network in 2007. It is located in surficial aquifer 108, a IIIA aquifer southwest of Salmon Arm. It was established to collect baseline data on groundwater wells.",381,f4b2c9df-1052-41f6-a9b6-c582767a98be,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:13 PM",RTURGANO_governmentofbc,-13269495.25486868,6560080.357936702,102100
OBS WELL 411 - West Kelowna (Gill Rd),,OBS Well 411,49.836670,-119.686385,TELEMETRY,ACTIVE,106351,E289189,411,http://aqrt.nrs.gov.bc.ca/Report/Show/2358/OW411.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=DFD7F643895E44EDADE0998B3F5F127B,,13,"Observation Well 411 was included in the network in 2012.  It is located in surficial aquifer 304,  a  IIB  aquifer in the West Kelowna area. It was established to monitor groundwater levels in developed aquifers.  ",411,46d6ae5d-243a-45a5-bad0-9c145887c113,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:16 PM",RTURGANO_governmentofbc,-13323427.433087695,6418037.862866126,102100
OBS WELL 154 - Summerland (Hwy 97 & Thornber St.),,OBS Well 154,49.577651,-119.635259,MANUAL,ACTIVE,22792,1400970,154,http://aqrt.nrs.gov.bc.ca/Report/Show/2118/OW154.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=84EBFE82FAC74795A3D92551B54A152B,,14,"Observation Well 154 was established in 1969. It is located in surficial aquifer 297,  a  IIIB  aquifer near Summerland. It was initially established as groundwater research project  (Okanagan Water Quality Data Collection Program).  ",154,74ead90c-9345-4c42-ab0a-abbf37a52bef,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:02 PM",RTURGANO_governmentofbc,-13317736.1128014,6373451.187375286,102100
OBS WELL 259 - Maple Ridge (Whonnock 272 St And 110 Ave),,OBS Well 259,49.200580,-122.468564,TELEMETRY,ACTIVE,44644,1401491,259,http://aqrt.nrs.gov.bc.ca/Report/Show/2138/OW259.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=49E583DB734D4319BC2837088FC2689C,,15,"Observation Well 259 was established in 1980. It is located in surficial aquifer 26,  a  IIB  aquifer north of Whonnock. It was established to monitor water levels in developed aquifers.  ",259,739fea95-8bcc-4918-b9fa-acd44596dbc6,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:04 PM",RTURGANO_governmentofbc,-13633138.182663435,6308964.408906412,102100
OBS WELL 299 - Abbotsford (Mt Lehman Rd N Of Marshall Rd Extension),,OBS Well 299,49.042143,-122.381476,MANUAL,ACTIVE,23948,E207127,299,http://aqrt.nrs.gov.bc.ca/Report/Show/2212/OW299.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=5EED7C36FF104828ACE420CE87D6F5C3,,16,"Observation Well 299 was established in 1987. It is located in surficial aquifer 15 (Abbotsford Aquifer) ,  a  IA  aquifer near Abbotsford. It was established to monitor water levels in developed aquifers.  ",299,e04681b5-2949-459d-84a7-55e5d0bc283c,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:07 PM",RTURGANO_governmentofbc,-13623443.59084923,6282015.206986303,102100
OBS WELL 412 - Summerland (Upper Trout Creek),,OBS Well 412,49.734442,-120.156664,TELEMETRY,ACTIVE,106501,E290589,412,http://aqrt.nrs.gov.bc.ca/Report/Show/2368/OW412.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=9CC966E33AA342AA97B793774EC99B14,,17,Observation Well 412 was included in the network in 2012.  It is located in an unmapped bedrock aquifer northwest of Summerland. It was established to monitor upland recharge in the Upper Trout Creek watershed.      ,412,484e93a7-b19f-44a8-8dd7-df87248ec259,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:16 PM",RTURGANO_governmentofbc,-13375778.651898466,6400412.259491418,102100
OBS WELL 383 - Quadra Island (Heriot Bay Rd.),,OBS Well 383,50.055599,-125.189118,TELEMETRY,ACTIVE,93755,E271043,383,http://aqrt.nrs.gov.bc.ca/Report/Show/2308/OW383.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=FAA58496394C41E385ECB4C7D922FC89,,18,Observation Well 383 was established in 2008. It is located in an  unmapped  surficial aquifer on Quadra Island. It was established to monitor water levels in developed aquifers.  ,383,7c35032b-3799-41d8-844f-bef8412724a1,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:13 PM",RTURGANO_governmentofbc,-13935988.868619038,6455910.181851791,102100
OBS WELL 345 - Cobble Hill (Arbutus Ridge),,OBS Well 345,48.687042,-123.552694,MANUAL,ACTIVE,75531,E254189,345,http://aqrt.nrs.gov.bc.ca/Report/Show/2250/OW345.GroundwaterChart.pdf,,,19,"Observation Well 345 was established in 1999. It is located in surficial aquifer 197,  a  IIC  aquifer at Arbutus Ridge east of Cobble Hll. It was established to monitor water levels in developed aquifers.  ",345,50f333fb-3ea6-4897-9c83-db144376091d,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13753822.982217148,6221924.845765087,102100
OBS WELL 260 - Quesnel Red Bluff (Maple Drive & Borregard Road),,OBS Well 260,52.964885,-122.467487,MANUAL,ACTIVE,44608,1401492,260,http://aqrt.nrs.gov.bc.ca/Report/Show/2158/OW260.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=EE773BF582144590BB2C85709178C8AE,,20,"Observation Well 260 was established in 1980. It is located in surficial aquifer 116,  a  IC  aquifer at Quesnel (Red Bluff area). It was established to monitor water levels in developed aquifers. ",260,dd975741-21db-47bd-9fab-7bb9e0d5aa2e,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"12/13/2017, 9:16 PM",RTURGANO_governmentofbc,-13633018.29157185,6976505.235314441,102100
OBS WELL 015 - Abbotsford (Fraser Valley Trout Hatchery Vye Rd),,OBS Well 015,49.019638,-122.274172,MANUAL,ACTIVE,24415,1400956,15,http://aqrt.nrs.gov.bc.ca/Report/Show/2064/OW015.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=4D33B9997C6941669D7312E18F208192,,21,"Observation Well 015 was established in 1972. It is located in surficial aquifer 15 (Abbotsford Aquifer),  an  IA  aquifer in Abbotsford. It was established to collect baseline data on ground water levels and pumping effects.  ",015,cd27db90-ab06-41ce-aec3-66f3b739f7a6,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 3:30 PM",RTURGANO_governmentofbc,-13611498.564209146,6278194.208879473,102100
OBS WELL 261 - Williams Lake (Dog Creek Road),,OBS Well 261,52.096454,-122.119430,MANUAL,ACTIVE,45972,1401769,261,http://aqrt.nrs.gov.bc.ca/Report/Show/2140/OW261.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=E6D026F58B924D0583F3A1F95F1D321E,,22,"Observation Well 261 was established in 1980. It is located in bedrock aquifer 148,  a  IIIC  aquifer at Williams Lake. It was established to monitor water levels in developed aquifers.  ",261,a68d668a-5f33-49d9-a2ff-f1d295d9f9dc,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"12/13/2017, 9:16 PM",RTURGANO_governmentofbc,-13594272.763564816,6817584.399099283,102100
OBS WELL 413 - SE Kelowna (Bemrose Rd),,OBS Well 413,49.856683,-119.398736,TELEMETRY,ACTIVE,107713,E293349,413,http://aqrt.nrs.gov.bc.ca/Report/Show/2360/OW413.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=D8540615A08841529165B65803D55AA4,,23,"Observation Well 413 was included in the network in 2013. It is located in surficial aquifer 463,  a  IC  aquifer at Kelowna.  It was established to monitor water levels in developed aquifers.  ",413,b9a1f22c-20f4-4ed7-abd5-6efff3f9fa59,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:16 PM",RTURGANO_governmentofbc,-13291406.4928805,6421492.756259248,102100
OBS WELL 035 -Stump Lake (Hwy 5a & Old Kamloops Road),,OBS Well 035,50.392207,-120.327032,MANUAL,ACTIVE,20598,1401067,35,http://aqrt.nrs.gov.bc.ca/Report/Show/2084/OW035.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=1CCEC31BA3DE4627B9AC1E5C82D68920,,24,Observation Well 035 was established in 1967. It is located in an  unmapped  surficial aquifer at Stump Lake. It was established to collect baseline data on ground water levels.  ,035,adad619c-793b-466e-ac06-790dc05ba05c,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 3:30 PM",RTURGANO_governmentofbc,-13394743.930905936,6514478.292825434,102100
OBS WELL 162 - Oyama (Trewhitt Road),,OBS Well 162,50.069482,-119.372424,MANUAL,ACTIVE,26248,1401100,162,http://aqrt.nrs.gov.bc.ca/Report/Show/2120/OW162.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=A838C375A00446309285E5EA82937D7C,,25,Observation Well 162 was established in 1972. It is located in an  unmapped  bedrock aquifer along the east side of Wood Lake  south of Oyama. It was initially established for a groundwater research project (Kal-Wood Basin Study).  ,162,170abbfe-aebb-47c6-9b41-e17c2ff1970c,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:02 PM",RTURGANO_governmentofbc,-13288477.454438748,6458317.606031212,102100
OBS WELL 384 - Armstrong (Schubert Rd.) Spallumcheen,,OBS Well 384,50.500048,-119.212073,TELEMETRY,ACTIVE,93924,E275523,384,http://aqrt.nrs.gov.bc.ca/Report/Show/2310/OW384.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=3FB3E68CCA8F43579DEB159495FA4FC5,,26,"Observation Well 384 was established in 2008. It is located in surficial aquifer 102,  a  IIC  aquifer at Hullcar. It was established to monitor water levels in developed aquifers.  ",384,b0ca8062-d037-4807-b097-dfee3dddf06f,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:13 PM",RTURGANO_governmentofbc,-13270627.262770558,6533329.968280049,102100
OBS WELL 414 - Langley (244 St & 35 Ave - Shallow),,OBS Well 414,49.065370,-122.547183,TELEMETRY,ACTIVE,105642,E288769,414,http://aqrt.nrs.gov.bc.ca/Report/Show/2370/OW414.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=3D510F91543E4AB9806BE8B0DE84B2C4,,27,"Observation Well 414 was established in 2011. It is located in shallow confined aquifer 1144 (Hopington C Aquifer),  an  IB  aquifer in Langley. This well was established to monitor declining water levels in this area. Historical data from Observation Well 7  located to the southwest  shows a similar groundwater level trend.  ",414,4bca5ff8-1a7a-46a0-9126-0c2e600aac5a,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:16 PM",RTURGANO_governmentofbc,-13641890.009710113,6285960.603049429,102100
OBS WELL 045 - Westwold (Station Road),,OBS Well 045,50.475559,-119.758015,MANUAL,ACTIVE,19522,1401043,45,http://aqrt.nrs.gov.bc.ca/Report/Show/2066/OW045.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=C7062C085546462ABE550547A3D32742,,28,"Observation Well 45 was included in the network in 1965. It is located in sand aquifer 98, a IIC aquifer at Westwold, Salmon River Valley. It was established to collect baseline data on ground water levels.",045,9a0dc6f9-0e69-425b-8428-672367c68e71,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:43 AM",RTURGANO_governmentofbc,-13331401.248213217,6529045.276107781,102100
OBS WELL 301 - Abbotsford (King Rd W Of Bradner Rd),,OBS Well 301,49.031269,-122.434709,TELEMETRY,ACTIVE,58399,E207423,301,http://aqrt.nrs.gov.bc.ca/Report/Show/2214/OW301.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=CDEB1FB4169E4C57B3FC895CC021C224,,29,"Observation Well 301 was established in 1988. It is located in surficial aquifer 15 (Abbotsford Aquifer) , a  IA  aquifer near Abbotsford. It was established to monitor water levels in developed aquifers.  ",301,3887e1d5-73fa-44e6-b914-80eec491ce1a,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:07 PM",RTURGANO_governmentofbc,-13629369.46130263,6280168.7555249175,102100
OBS WELL 262 - Kelowna (Mcculloch Rd. & Klo Rd.),,OBS Well 262,49.860076,-119.421607,TELEMETRY,ACTIVE,44358,1401808,262,http://aqrt.nrs.gov.bc.ca/Report/Show/2162/OW262.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=85CDD46983D44DC0B1A35B14C8FE7917,,30,"Observation Well 262 was established in 1980. It is located in surficial aquifer 463,  a  IC  aquifer in south east Kelowna. It was established to monitor water levels in developed aquifers.  ",262,5ff98879-7e41-4a4d-80fc-1682ddef57d5,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:05 PM",RTURGANO_governmentofbc,-13293952.480954433,6422078.640037135,102100
OBS WELL 349 - Belcarra (3400-Block Main Ave),,OBS Well 349,49.320420,-122.902338,MANUAL,ACTIVE,81565,E243898,349,http://aqrt.nrs.gov.bc.ca/Report/Show/2252/OW349.GroundwaterChart.pdf,,,31,"Observation Well 349 was established in 2001. It is located in bedrock aquifer 68,  a  IA  aquifer near Belcarra. It was established to monitor water levels in developed aquifers.  ",349,cc490510-350b-4e71-83c1-a568963f1450,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13681425.683462797,6329405.88810198,102100
OBS WELL 047 -Silver Star Mountian (Sovereign Lake Road),,OBS Well 047,50.365841,-119.085438,MANUAL,ACTIVE,49951,1401050,47,http://aqrt.nrs.gov.bc.ca/Report/Show/2068/OW047.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=E95AD02523514C6DAEA3A703F2101A4E,,32,Observation Well 047 was established in 1965. It is located in an  unmapped  bedrock aquifer at Silver Star Mountain. It was established to obtain baseline water level data and forecasting effects of snowmelt runoff and recharge.  ,047,a1bf8301-af3d-4b89-bcd3-52ac8e29c3dc,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 3:30 PM",RTURGANO_governmentofbc,-13256530.31905395,6509875.780620979,102100
OBS WELL 415 - Langley (244 St & 35 Ave - Deep),,OBS Well 415,49.065370,-122.547183,TELEMETRY,ACTIVE,105644,E288770,415,http://aqrt.nrs.gov.bc.ca/Report/Show/2382/OW415.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=02FB07A0EE2440C091EF48602F3D23D5,,33,"Observation Well 415 was established in 2011. It is located in shallow confined aquifer 33 (West of Aldergrove Aquifer),  an  IIC  aquifer in Langley. This well was established to monitor declining water levels in this area. Data from Observation Well 359  located to the southwest  shows a similar groundwater level trend.  ",415,a69d9276-61ce-44a8-9cc5-7748b91140d8,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:17 PM",RTURGANO_governmentofbc,-13641890.009710113,6285960.603049429,102100
OBS WELL 385 - Gabriola Island (Horseshoe Rd.),,OBS Well 385,49.180666,-123.826884,MANUAL,ACTIVE,102208,E282729,385,http://aqrt.nrs.gov.bc.ca/Report/Show/2312/OW385.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=ECEA3E8887E742AEB3FF81A0E9020654,,34,"Observation Well 385 was established in 2009. It is located in bedrock aquifer 709,  a  IIA  aquifer on Gabriola Island. It was established to monitor water levels in developed aquifers.  ",385,f91ce2dc-d693-4e29-a0c9-eb22d50ea45b,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:13 PM",RTURGANO_governmentofbc,-13784345.673397755,6305572.418869497,102100
OBS WELL 172 - Oyama (Sawmill Rd.),,OBS Well 172,50.112164,-119.356964,TELEMETRY,ACTIVE,8596,1401123,172,http://aqrt.nrs.gov.bc.ca/Report/Show/2122/OW172.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=E56A0DBAEDDB4635A1F1795139C8376A,,35,"Observation Well 172 was established in 1972. It is located in surficial aquifer 345,  a  IIA  aquifer near Oyama. It was initially established for a groundwater research project (Kal-Wood Basin Study). ",172,89fcece6-1e16-4d2a-b2d1-868467b335ff,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:02 PM",RTURGANO_governmentofbc,-13286756.455111086,6465723.376906798,102100
OBS WELL 302 - Malakwa (Loftus Road),,OBS Well 302,50.935502,-118.793979,MANUAL,ACTIVE,57976,E207424,302,http://aqrt.nrs.gov.bc.ca/Report/Show/2216/OW302.GroundwaterChart.pdf,,,36,"Observation Well 302 was established in 1988. It is located in surficial aquifer 307,  a  IIA  aquifer at Malakwa. It was established to monitor water levels in developed aquifers.  ",302,dab9b279-bbf9-4bdd-80c6-ef69bb0a7956,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"12/13/2017, 9:17 PM",RTURGANO_governmentofbc,-13224085.251586834,6609892.693505654,102100
OBS WELL 386 - Houston,,OBS Well 386,54.399752,-126.656488,TELEMETRY,ACTIVE,102314,E278909,386,http://aqrt.nrs.gov.bc.ca/Report/Show/2322/OW386.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=1EE6A489DA124961BE0A5049A3C9AED7,,37,"Observation Well 386 was established in 2010. It is located in surficial aquifer 659,  a  IA  aquifer at Houston. It was established to monitor water levels in developed aquifers.",386,ea17d51c-3b31-4c53-9696-dfd45148e909,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:13 PM",RTURGANO_governmentofbc,-14099335.749824364,7246231.016588414,102100
OBS WELL 351 - Comox (Greenwood Rd.),,OBS Well 351,49.717252,-124.929935,MANUAL,ACTIVE,81653,E248816,351,http://aqrt.nrs.gov.bc.ca/Report/Show/2254/OW351.GroundwaterChart.pdf,,,38,"Observation Well 351 was established in 2001. It is located in surficial aquifer 408,  a  IIC  aquifer near Comox. It was established to monitor water levels in developed aquifers.  ",351,022e3055-a4c5-4ca3-a1b9-cd4802100bf5,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13907136.749036768,6397452.100292852,102100
OBS WELL 416 - Dawson Creek Area / Groundbirch (Lineham RD AND 275 RD),,OBS Well 416,55.825380,-120.975910,TELEMETRY,ACTIVE,104707,E290170,416,http://aqrt.nrs.gov.bc.ca/Report/Show/2372/OW416.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=9AD33F2566D34DED9DD320D8ADFE3478,,39,"Observation Well 416 was drilled in 2011. It is located in bedrock Aquifer 591,  a  IIIC  aquifer in the Groundbirch area. It was established to monitor water levels in a developed aquifer in an area with intense natural gas activity.  ",416,bc3d05be-0e92-4d9a-b349-8ee36d05d82f,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:17 PM",RTURGANO_governmentofbc,-13466976.69945289,7523731.997733439,102100
